;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Название;Вид;Способ;Состав;Тип;%;г;р;Масса;Вес ингр-тов;Траты всего;Потери, %;Маржа;Цена за 1 кг;ЧП;Ссылка интернет;Ссылка ПК;Наличие;Примечание;;
Ветчинно-рубленная;Колбаса;Вареное;Чеснок сушеный;Специи;0,10%;1,00 г;0,88 ₽;3500,00 г;3,50 г;3,07 ₽;;70%;1,49 ₽;0,61 ₽;ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР - YouTube;D:\Video\Колбаса_рецепты\ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР.mp4;Да;;;
Ветчинно-рубленная;Колбаса;Вареное;Кориандр;Специи;0,10%;1,00 г;0,50 ₽;3500,00 г;3,50 г;1,76 ₽;;70%;0,85 ₽;0,35 ₽;ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР - YouTube;D:\Video\Колбаса_рецепты\ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР.mp4;Да;;;
Ветчинно-рубленная;Колбаса;Вареное;Фосфат;Специи;0,30%;3,00 г;2,24 ₽;3500,00 г;10,50 г;7,85 ₽;;70%;3,81 ₽;1,57 ₽;ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР - YouTube;D:\Video\Колбаса_рецепты\ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР.mp4;Да;;;
Ветчинно-рубленная;Колбаса;Вареное;Полиамидная 80;Оболочка;0,10%;1,00 г;9,74 ₽;3500,00 г;3,50 г;34,08 ₽;;70%;16,55 ₽;6,82 ₽;ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР - YouTube;D:\Video\Колбаса_рецепты\ВЕТЧИННО-РУБЛЕНАЯ вареная домашняя. ГОСТ СССР.mp4;Да;;;
Любительская ;Колбаса;Вареное;Говядина;Говядина;35,00%;350,00 г;248,50 ₽;3500,00 г;1225,00 г;869,74 ₽;15%;70%;496,99 ₽;204,64 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp4;Да;;;
Любительская ;Колбаса;Вареное;Окорок свиной;Свинина;40,00%;400,00 г;147,60 ₽;3500,00 г;1400,00 г;516,60 ₽;15%;70%;295,20 ₽;121,55 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp5;Да;;;
Любительская ;Колбаса;Вареное;Шпик;Свинина;25,00%;250,00 г;75,00 ₽;3500,00 г;875,00 г;262,50 ₽;15%;70%;150,00 ₽;61,76 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp6;Нет;;;
Любительская ;Колбаса;Вареное;Вода;Добавки;12,00%;120,00 г;0,12 ₽;3500,00 г;420,00 г;0,42 ₽;;70%;0,20 ₽;0,08 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp7;Да;;;
Любительская ;Колбаса;Вареное;Сухое молоко;Добавки;2,00%;20,00 г;10,98 ₽;3500,00 г;70,00 г;38,43 ₽;;70%;18,67 ₽;7,69 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp8;Да;;;
Любительская ;Колбаса;Вареное;Соль нитритная;Специи;1,00%;10,00 г;1,28 ₽;3500,00 г;35,00 г;4,48 ₽;;70%;2,18 ₽;0,90 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp9;Да;;;
Любительская ;Колбаса;Вареное;Соль пищевая;Специи;1,00%;10,00 г;0,39 ₽;3500,00 г;35,00 г;1,35 ₽;;70%;0,65 ₽;0,27 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp10;Да;;;
Любительская ;Колбаса;Вареное;Сахар;Специи;0,20%;2,00 г;0,16 ₽;3500,00 г;7,00 г;0,57 ₽;;70%;0,28 ₽;0,11 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp11;Да;;;
Любительская ;Колбаса;Вареное;Перец черный молотый;Специи;0,10%;1,00 г;1,09 ₽;3500,00 г;3,50 г;3,83 ₽;;70%;1,86 ₽;0,77 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp12;Да;;;
Любительская ;Колбаса;Вареное;Мускатный орех;Специи;0,05%;0,50 г;1,04 ₽;3500,00 г;1,75 г;3,64 ₽;;70%;1,77 ₽;0,73 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp13;Да;;;
Любительская ;Колбаса;Вареное;Полиамидная 80;Оболочка;0,10%;1,00 г;9,74 ₽;3500,00 г;3,50 г;34,08 ₽;;70%;16,55 ₽;6,82 ₽;ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ (youtube.com);D:\Video\Колбаса_рецепты\ЛЮБИТЕЛЬСКАЯ КОЛБАСА домашняя, СОВЕТСКИЙ ГОСТ.mp14;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Окорок свиной;Свинина;86,00%;860,00 г;317,34 ₽;3500,00 г;3010,00 г;1 110,69 ₽;15%;70%;634,68 ₽;261,34 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp4;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Грудинка свиная;Свинина;14,00%;140,00 г;60,20 ₽;3500,00 г;490,00 г;210,70 ₽;15%;70%;120,40 ₽;49,58 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp5;Нет;;;
Ветчина Мраморная;Колбаса;Вареное;Соль пищевая;Специи;1,00%;10,00 г;0,39 ₽;3500,00 г;35,00 г;1,35 ₽;;70%;0,65 ₽;0,27 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp6;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Соль нитритная;Специи;1,00%;10,00 г;1,28 ₽;3500,00 г;35,00 г;4,48 ₽;;70%;2,18 ₽;0,90 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp7;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Вода;Добавки;15,00%;150,00 г;0,15 ₽;3500,00 г;525,00 г;0,53 ₽;;70%;0,26 ₽;0,11 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp8;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Мускатный орех;Специи;0,05%;0,50 г;1,04 ₽;3500,00 г;1,75 г;3,64 ₽;;70%;1,77 ₽;0,73 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp9;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Сахар;Специи;0,15%;1,50 г;0,12 ₽;3500,00 г;5,25 г;0,42 ₽;;70%;0,21 ₽;0,08 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp10;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Чеснок сушеный;Специи;0,50%;5,00 г;4,39 ₽;3500,00 г;17,50 г;15,37 ₽;;70%;7,47 ₽;3,07 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp11;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Фосфат;Специи;0,30%;3,00 г;2,24 ₽;3500,00 г;10,50 г;7,85 ₽;;70%;3,81 ₽;1,57 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp12;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Перец черный молотый;Специи;0,15%;1,50 г;1,64 ₽;3500,00 г;5,25 г;5,75 ₽;;70%;2,79 ₽;1,15 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp13;Да;;;
Ветчина Мраморная;Колбаса;Вареное;Полиамидная 80;Оболочка;0,10%;1,00 г;9,74 ₽;3500,00 г;3,50 г;34,08 ₽;;70%;16,55 ₽;6,82 ₽;ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\ВЕТЧИНА МРАМОРНАЯ НАСТОЯЩАЯ в домашних условиях.mp14;Да;;;
Фуэт;Колбаса;Сыровяленное;Окорок свиной;Свинина;90,00%;900,00 г;332,10 ₽;3500,00 г;3150,00 г;1 162,35 ₽;35%;200%;1 532,77 ₽;1 021,85 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp4;Да;;;
Фуэт;Колбаса;Сыровяленное;Шпик;Свинина;10,00%;100,00 г;30,00 ₽;3500,00 г;350,00 г;105,00 ₽;35%;200%;138,46 ₽;92,31 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp5;Нет;;;
Фуэт;Колбаса;Сыровяленное;Вино белое сухое;Добавки;10,00%;100,00 г;53,90 ₽;3500,00 г;350,00 г;188,65 ₽;;200%;161,70 ₽;107,80 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp6;Нет;;;
Фуэт;Колбаса;Сыровяленное;Сухое молоко;Добавки;3,00%;30,00 г;16,47 ₽;3500,00 г;105,00 г;57,65 ₽;;200%;49,41 ₽;32,94 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp7;Да;;;
Фуэт;Колбаса;Сыровяленное;Соль нитритная;Специи;2,60%;26,00 г;3,33 ₽;3500,00 г;91,00 г;11,65 ₽;;200%;9,98 ₽;6,66 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp8;Да;;;
Фуэт;Колбаса;Сыровяленное;Перец черный молотый;Специи;0,20%;2,00 г;2,19 ₽;3500,00 г;7,00 г;7,66 ₽;;200%;6,57 ₽;4,38 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp9;Да;;;
Фуэт;Колбаса;Сыровяленное;Перец белый молотый;Специи;0,10%;1,00 г;1,58 ₽;3500,00 г;3,50 г;5,53 ₽;;200%;4,74 ₽;3,16 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp10;Да;;;
Фуэт;Колбаса;Сыровяленное;Кардамон;Специи;0,10%;1,00 г;1,51 ₽;3500,00 г;3,50 г;5,30 ₽;;200%;4,54 ₽;3,03 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp11;Да;;;
Фуэт;Колбаса;Сыровяленное;Нало Ферм 45/50;Оболочка;0,10%;1,00 г;32,76 ₽;3500,00 г;3,50 г;114,66 ₽;;200%;98,28 ₽;65,52 ₽;Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET - YouTube;D:\Video\Колбаса_рецепты\Делаем ФУЭТ — испанская сыровяленая колбаса в плесени. FUET.mp12;Да;;;
Чоризо;Колбаса;Сыровяленное;Окорок свиной;Свинина;80,00%;800,00 г;295,20 ₽;3500,00 г;2800,00 г;1 033,20 ₽;35%;200%;1 362,46 ₽;908,31 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp4;Да;;;
Чоризо;Колбаса;Сыровяленное;Грудинка свиная;Свинина;20,00%;200,00 г;86,00 ₽;3500,00 г;700,00 г;300,99 ₽;35%;200%;396,91 ₽;264,61 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp5;Нет;;;
Чоризо;Колбаса;Сыровяленное;Вино белое сухое;Добавки;5,00%;50,00 г;26,95 ₽;3500,00 г;175,00 г;94,33 ₽;;200%;80,85 ₽;53,90 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp6;Нет;;;
Чоризо;Колбаса;Сыровяленное;Соль нитритная;Специи;2,70%;27,00 г;3,46 ₽;3500,00 г;94,50 г;12,10 ₽;;200%;10,37 ₽;6,91 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp7;Да;;;
Чоризо;Колбаса;Сыровяленное;Сахар;Специи;0,10%;1,00 г;0,08 ₽;3500,00 г;3,50 г;0,28 ₽;;200%;0,24 ₽;0,16 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp8;Да;;;
Чоризо;Колбаса;Сыровяленное;Паприка копченая молотая;Специи;2,00%;20,00 г;17,92 ₽;3500,00 г;70,00 г;62,72 ₽;;200%;53,76 ₽;35,84 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp9;Да;;;
Чоризо;Колбаса;Сыровяленное;Перец чили молотый;Специи;0,20%;2,00 г;1,55 ₽;3500,00 г;7,00 г;5,43 ₽;;200%;4,66 ₽;3,11 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp10;Нет;;;
Чоризо;Колбаса;Сыровяленное;Чеснок сушеный;Специи;0,20%;2,00 г;1,76 ₽;3500,00 г;7,00 г;6,15 ₽;;200%;5,27 ₽;3,51 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp11;Да;;;
Чоризо;Колбаса;Сыровяленное;Нало Ферм 45/50;Оболочка;0,10%;1,00 г;32,76 ₽;3500,00 г;3,50 г;114,66 ₽;;200%;98,28 ₽;65,52 ₽;Испанская колбаса Чоризо в домашних условиях - YouTube;D:\Video\Колбаса_рецепты\Испанская колбаса Чоризо в домашних условиях.mp12;Да;;;
Финоккьона;Колбаса;Сыровяленное;Окорок свиной;Свинина;100,00%;1000,00 г;369,00 ₽;3500,00 г;3500,00 г;1 291,50 ₽;35%;200%;1 703,08 ₽;1 135,38 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp4;Да;;;
Финоккьона;Колбаса;Сыровяленное;Вино красное сухое;Добавки;2,00%;20,00 г;10,34 ₽;3500,00 г;70,00 г;36,19 ₽;;200%;31,02 ₽;20,68 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp5;Да;;;
Финоккьона;Колбаса;Сыровяленное;Сухое молоко;Добавки;1,00%;10,00 г;5,49 ₽;3500,00 г;35,00 г;19,22 ₽;;200%;16,47 ₽;10,98 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp6;Да;;;
Финоккьона;Колбаса;Сыровяленное;Соль нитритная;Специи;3,00%;30,00 г;3,84 ₽;3500,00 г;105,00 г;13,44 ₽;;200%;11,52 ₽;7,68 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp7;Да;;;
Финоккьона;Колбаса;Сыровяленное;Фенхель;Специи;0,30%;3,00 г;4,23 ₽;3500,00 г;10,50 г;14,81 ₽;;200%;12,69 ₽;8,46 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp8;Да;;;
Финоккьона;Колбаса;Сыровяленное;Перец черный молотый;Специи;0,25%;2,50 г;2,74 ₽;3500,00 г;8,75 г;9,58 ₽;;200%;8,21 ₽;5,47 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp9;Да;;;
Финоккьона;Колбаса;Сыровяленное;Перец белый молотый;Специи;0,20%;2,00 г;3,16 ₽;3500,00 г;7,00 г;11,06 ₽;;200%;9,48 ₽;6,32 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp10;Да;;;
Финоккьона;Колбаса;Сыровяленное;Чеснок сушеный;Специи;0,20%;2,00 г;1,76 ₽;3500,00 г;7,00 г;6,15 ₽;;200%;5,27 ₽;3,51 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp11;Да;;;
Финоккьона;Колбаса;Сыровяленное;Нало Ферм 45/50;Оболочка;0,10%;1,00 г;32,76 ₽;3500,00 г;3,50 г;114,66 ₽;;200%;98,28 ₽;65,52 ₽;Итальянская сыровяленая колбаса Финоккьона в домашних условиях (youtube.com);D:\Video\Колбаса_рецепты\Итальянская сыровяленая колбаса Финоккьона в домашних условиях.mp12;Да;;;
Сало ГОСТ;Цельное;Соленое;Сало свиное;Свинина;100,00%;1000,00 г;300,00 ₽;3500,00 г;3500,00 г;1 050,00 ₽;5%;50%;473,68 ₽;157,89 ₽;Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г (youtube.com);D:\Video\Колбаса_рецепты\Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г.mp4;Да;;;
Сало ГОСТ;Цельное;Соленое;Вода;Добавки;100,00%;1000,00 г;1,00 ₽;3500,00 г;3500,00 г;3,50 ₽;;50%;1,50 ₽;0,50 ₽;Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г (youtube.com);D:\Video\Колбаса_рецепты\Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г.mp5;Да;;;
Сало ГОСТ;Цельное;Соленое;Соль пищевая;Специи;10,00%;100,00 г;3,85 ₽;3500,00 г;350,00 г;13,48 ₽;;50%;5,78 ₽;1,93 ₽;Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г (youtube.com);D:\Video\Колбаса_рецепты\Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г.mp6;Да;;;
Сало ГОСТ;Цельное;Соленое;Вода;Добавки;100,00%;1000,00 г;1,00 ₽;3500,00 г;3500,00 г;3,50 ₽;;50%;1,50 ₽;0,50 ₽;Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г (youtube.com);D:\Video\Колбаса_рецепты\Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г.mp7;Да;;;
Сало ГОСТ;Цельное;Соленое;Соль пищевая;Специи;11,00%;110,00 г;4,24 ₽;3500,00 г;385,00 г;14,82 ₽;;50%;6,35 ₽;2,12 ₽;Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г (youtube.com);D:\Video\Колбаса_рецепты\Лучший рецепт засолки сала!! Готовим по ГОСТу 1938г.mp8;Да;;;
Краковская ;Колбаса;ГК;Говядина;Говядина;30,00%;300,00 г;213,00 ₽;3500,00 г;1050,00 г;745,49 ₽;15%;90%;476,11 ₽;225,53 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Окорок свиной;Свинина;40,00%;400,00 г;147,60 ₽;3500,00 г;1400,00 г;516,60 ₽;15%;90%;329,93 ₽;156,28 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Грудинка свиная;Свинина;30,00%;300,00 г;129,00 ₽;3500,00 г;1050,00 г;451,49 ₽;15%;90%;288,35 ₽;136,59 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Нет;;;
Краковская ;Колбаса;ГК;Соль пищевая;Специи;1,00%;10,00 г;0,39 ₽;3500,00 г;35,00 г;1,35 ₽;;90%;0,73 ₽;0,35 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Соль нитритная;Специи;1,00%;10,00 г;1,28 ₽;3500,00 г;35,00 г;4,48 ₽;;90%;2,43 ₽;1,15 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Сахар;Специи;0,10%;1,00 г;0,08 ₽;3500,00 г;3,50 г;0,28 ₽;;90%;0,15 ₽;0,07 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Перец черный молотый;Специи;0,05%;0,50 г;0,55 ₽;3500,00 г;1,75 г;1,92 ₽;;90%;1,04 ₽;0,49 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Перец душистый горошек;Специи;0,05%;0,50 г;1,00 ₽;3500,00 г;1,75 г;3,49 ₽;;90%;1,90 ₽;0,90 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Чеснок сушеный;Специи;0,05%;0,50 г;0,44 ₽;3500,00 г;1,75 г;1,54 ₽;;90%;0,83 ₽;0,40 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Краковская ;Колбаса;ГК;Свиная черева 38/40;Оболочка;0,10%;1,00 г;26,01 ₽;3500,00 г;3,50 г;91,05 ₽;;90%;49,43 ₽;23,41 ₽;Классическая Краковская колбаса полукопченая своими руками - YouTube;D:\Video\Колбаса_рецепты\Классическая Краковская колбаса полукопченая своими руками.mp4;Да;;;
Дрогобычская ;Колбаса;Вареное;Окорок свиной;Свинина;100,00%;1000,00 г;369,00 ₽;3500,00 г;3500,00 г;1 291,50 ₽;15%;70%;738,00 ₽;303,88 ₽;Очень вкусная домашняя колбаса - Дрогобычская. Просто, дома, своими руками - YouTube;D:\Video\Колбаса_рецепты\Очень вкусная домашняя колбаса - Дрогобычская. Просто, дома, своими руками.mp4;Да;;;
Дрогобычская ;Колбаса;Вареное;Вода;Добавки;13,00%;130,00 г;0,13 ₽;3500,00 г;455,00 г;0,46 ₽;;70%;0,22 ₽;0,09 ₽;Очень вкусная домашняя колбаса - Дрогобычская. Просто, дома, своими руками - YouTube;D:\Video\Колбаса_рецепты\Очень вкусная домашняя колбаса - Дрогобычская. Просто, дома, своими руками.mp4;Да;;;
